Symbol,Security Name,Tier,Price,Change %,Vol,Sec Type,Country,State
SNWAF,SANWA HOLDINGS CORP ORD,Pink Limited,9.420000,,0,Foreign Ordinary Shares,Japan,
SNWGF,SNOWLINE GOLD CORP,OTCQB,2.950000,-1.403700,36247,Foreign Ordinary Shares,Canada,British Columbia
SNWR,SANWIRE CORPORATION,Pink Current,0.001800,100.000000,379100,Common Stock,USA,California
SNWV,SANUWAVE HEALTH INC,OTCQB,0.019000,1.604300,276500,Common Stock,USA,Minnesota
SNYNF,SANOFI ORD,Pink Current,109.660000,,70,Foreign Ordinary Shares,France,
SNYXF,VITAL ENERGY INC (CDA),Pink Current,0.184200,,0,Foreign Ordinary Shares,Canada,Alberta
SNYYF,SANY HEAVY EQUIP INTL HLD,Pink Current,1.320000,,0,Foreign Ordinary Shares,China,
SOAGY,SARTORIUS ADR 1/5 PREF SH,Pink Limited,67.000000,-2.460300,3185,ADRs,,
SOBKY,SOFTBANK CORP UNSP/ADR,Pink Limited,10.790000,0.278800,119083,ADRs,Japan,
SOBS,SOLVAY BANK SOLVAY NY,Pink Current,28.900000,,0,Common Stock,USA,New York
SOCGM,STHN CAL GAS 6 PR,OTCQB,26.000000,,0,Preferred Stock,USA,California
SOCGP,STHN CAL GAS 6 A PR,OTCQB,26.560000,,41,Preferred Stock,USA,California
SOCLF,PHAROS ENERGY PLC,Pink Current,0.275000,,0,Foreign Ordinary Shares,United Kingdom,
SODE,SOCIAL DETENTION INC,Pink Current,0.014000,-4.306200,12500,Common Stock,USA,California
SODI,SOLITRON DEVICES INC,Pink Current,10.790000,0.400100,102,Common Stock,USA,Florida
SOHGF,SOHGO SEC SVCS CO LTD,Pink Limited,26.550000,,0,Foreign Ordinary Shares,,
SOHGY,SOHGO SEC SVCS ADR,Pink Limited,11.420000,,0,ADRs,,
SOHOF,SOHO CHINA LTD ORD,Pink Current,0.147700,,0,Foreign Ordinary Shares,China,
SOHVF,SUMITOMO HEAVY INDUS NEW,Pink Limited,20.480000,,0,Foreign Ordinary Shares,Japan,
SOHVY,SUMITOMO HVY IND UNSP/ADR,Pink Limited,5.650000,,0,ADRs,Japan,
SOIEF,STOLT-NIELSEN LTD ORD,Pink Limited,25.300000,,100,Foreign Ordinary Shares,United Kingdom,
SOIFF,SCHRODER ORIENTAL INC FD,Pink Current,3.110000,,0,Foreign Ordinary Shares,United Kingdom,
SOLBF,SOLVBL SOLUTIONS INC,OTCQB,0.015600,,0,Foreign Ordinary Shares,Canada,Ontario
SOLCF,SOL GLOBAL INVTS CORP,Pink Current,0.080000,20.845900,1550,Foreign Ordinary Shares,Canada,Ontario
SOLLF,SHUI ON LAND LTD ORD,Pink Current,0.150000,,0,Foreign Ordinary Shares,China,
SOLLY,SHUI ON LAND LTD UNSP/ADR,Pink Current,5.670000,4.419900,102,ADRs,China,
SOLS,SOLLENSYS CORP,Pink Limited,0.013000,-33.333300,45152,Common Stock,USA,Florida
SOLTF,SOSEI CO LTD ORD,Pink Limited,10.869500,-0.188200,100,Foreign Ordinary Shares,Japan,
SOMC,STHN MICH BANCORP INC,Pink Current,18.250000,,0,Common Stock,USA,Michigan
SOME,SOMERSET TR HOLDING CO,Pink Current,40.500000,,1,Common Stock,USA,Pennsylvania
SOMLF,SECOM CO LTD,Pink Limited,68.760000,,17,Foreign Ordinary Shares,Japan,
SOMLY,SECOM CO LTD UNSP/ADR,Pink Limited,16.640000,-0.180000,34811,ADRs,Japan,
SOMMF,SUMITOMO CHEM CO LTD ORD,Pink Limited,3.012000,,0,Foreign Ordinary Shares,Japan,
SOMMY,SUMITOMO CHEM UNSP/ADR,Pink Limited,15.360000,0.986200,35521,ADRs,Japan,
SOMNF,SOMNOMED LTD ORD,Pink Current,0.606850,,0,Foreign Ordinary Shares,Australia,New South Wales
SONG,MUSIC LICENSING INC,Pink Current,0.019400,-0.512800,41273,Common Stock,USA,Florida
SONVF,SONOVA HOLDING AG ORD,Pink Limited,256.400000,-1.847100,2,Foreign Ordinary Shares,Switzerland,
SONVY,SONOVA HLDNG AG UNSP/ADR,Pink Limited,52.170000,-0.134000,9142,ADRs,Switzerland,
SOOBF,SAPPORO HLDGS LTD ORD NEW,Pink Limited,27.270000,,0,Foreign Ordinary Shares,Japan,
SORHF,STRATEGIC ELEMENTS LTD,Pink Current,0.260000,,0,Foreign Ordinary Shares,,
SORT,GUNTHER INTL LTD,Pink Limited,0.600000,,0,Common Stock,USA,Connecticut
SOSAF,SOSTRAVEL COM SPA,OTCQB,1.150100,,0,Foreign Ordinary Shares,Italy,
SOSCF,DEOLEO SA ORD,Pink Limited,0.302200,,0,Foreign Ordinary Shares,Spain,
SOTDF,STROEER SE,Pink Current,52.500000,,0,Foreign Ordinary Shares,,
SOTDY,STROEER SE CO UNSP/ADR,Pink Current,13.800000,,0,ADRs,Germany,
SOTGY,SUNNY OPTICAL TECH ADR,Pink Current,96.600000,-1.141100,898,ADRs,China,
SOTHF,SOTETSU HOLDINGS INC ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SOUB,SOUTHPOINT BANCSHARES INC,Pink Current,28.500000,,0,Common Stock,USA,Alabama
SOUHY,SOUTH32 LTD SPNS/ADR,Pink Current,12.050000,-1.952800,187302,ADRs,Australia,
SOUTF,SOUTHERN ENERGY CORP,OTCQX International,0.306800,,10,Foreign Ordinary Shares,Canada,Alberta
SOWG,SOW GOOD INC,OTCQB,4.180000,,101,Common Stock,USA,Texas
SPAEF,SPACE CO LTD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SPAGF,ISHARES V AGRIBUSINESS,Pink Current,47.140900,,0,ETFs,Ireland,
SPASF,SINGAPORE AIRPRT TERMNAL,Pink Current,1.925000,,0,Foreign Ordinary Shares,Singapore,
SPASY,SATS LTD UNSP/ADR,Pink Current,0.000000,,0,ADRs,Singapore,
SPAZF,SPANISH MOUNTAIN GOLD LTD,Pink Current,0.142600,-1.925700,9619,Foreign Ordinary Shares,Canada,British Columbia
SPBV,SPORTS POUCH BEV CO INC,Pink Limited,0.001300,,0,Common Stock,USA,California
SPCNF,SPC NICKEL CORP,Pink Current,0.055000,,0,Foreign Ordinary Shares,Canada,Ontario
SPCO,STEPHAN CO,Pink Current,1.309400,9.116700,800,Common Stock,USA,Pennsylvania
SPEV,SHOREPOWER TECHNOLOGIES,OTCQB,0.290000,,0,Common Stock,USA,Florida
SPEYF,SPEY RESOURCES CORP,OTCQB,0.030000,3.448300,10126,Foreign Ordinary Shares,Canada,British Columbia
SPFX,STANDARD PREMIM FIN HLDG,OTCQX U.S.,6.210000,,0,Common Stock,USA,Florida
SPFYF,SPACEFY INC.,Pink Current,0.005600,,0,Foreign Ordinary Shares,Canada,Ontario
SPGX,SUSTAINABLE PROJECTS GRP,Pink Current,0.073100,,0,Common Stock,USA,Florida
SPGYF,WHITECAP RESOURCES INC,Pink Current,7.134500,-0.272600,15888,Foreign Ordinary Shares,Canada,Alberta
SPHIF,SUPER HI INTL HLDGS LTD,Pink Current,1.950000,,0,Foreign Ordinary Shares,China,Hong Kong
SPHNF,SHEPHERD NEAME LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
SPHRF,STARPHARMA HOLDINGS LTD,OTCQX International,0.322865,,0,Foreign Ordinary Shares,Australia,Victoria
SPHRY,STARPHARMA HLDGS S/ADR,OTCQX International,2.050000,-2.381000,30000,ADRs,Australia,Victoria
SPHXF,SM PRIME HOLDING INTL SHS,Pink Limited,0.577100,,0,Foreign Ordinary Shares,Philippines,
SPIDY,SEPTENI HLDGS UNSP/ADR,Pink Limited,2.650000,,0,ADRs,Japan,
SPIZF,SPAREBANKEN VEST AS ORD,Pink Limited,9.231100,,0,Foreign Ordinary Shares,,
SPKKY,SPARK NZ LTD S/ADR,Pink Current,15.620000,0.192400,26971,ADRs,New Zealand,
SPKOY,SINOPEC KNTS HL UNSP/ADR,Pink Current,14.750000,,9,ADRs,Hong Kong,
SPKTF,SPECTRA PRODS INC,Pink Current,0.120000,,0,Foreign Ordinary Shares,Canada,Ontario
SPLIF,VERTICAL PEAK HLDGS NEW,Pink Current,0.002800,-60.000000,126,Foreign Ordinary Shares,Canada,British Columbia
SPLTF,SPOTLITE360 IOT SOLUTION,Pink Current,0.030000,,0,Foreign Ordinary Shares,Canada,British Columbia
SPMTF,SPEARMINT RESOURCES ORD,Pink Current,0.031000,-10.144900,57890,Foreign Ordinary Shares,Canada,British Columbia
SPMXF,SUPERMAX CORP ORD,Pink Limited,0.180000,,0,Foreign Ordinary Shares,Malaysia,
SPMYY,SPIRENT COMMUNS PLC S/ADR,Pink Current,8.490000,,5,ADRs,United Kingdom,
SPND,SPINDLETOP OIL&GAS CO,Pink Current,3.000000,0.000000,100,Common Stock,USA,Texas
SPNNF,SPENN TECHNOLOGY A S,OTCQX International,1.350000,,0,Foreign Ordinary Shares,Denmark,
SPNRF,SPARTON RES INC,Pink Current,0.023000,,0,Foreign Ordinary Shares,Canada,Ontario
SPNUF,SPIRENT PLC ORD,Pink Current,2.110000,,0,Foreign Ordinary Shares,United Kingdom,
SPODF,SPOD LITHIUM CORP,OTCQB,0.084300,,0,Foreign Ordinary Shares,Canada,British Columbia
SPOFF,EARTHLABS INC,OTCQX International,0.171300,-2.114300,29000,Foreign Ordinary Shares,Canada,Ontario
SPOI,SPO NETWORKS INC,Pink Limited,0.575700,0.000000,263,Common Stock,USA,Arkansas
SPOM,SPO GLOBAL INC,Pink Current,0.005100,-3.773600,844435,Common Stock,China,
SPONF,SPONSORSONE INC,Pink Current,0.000900,-10.000000,257000,Foreign Ordinary Shares,Canada,Ontario
SPOWF,STRATA PWR CORP,Pink Current,0.005300,,0,Common Stock,Canada,Alberta
SPPJY,SAPPI LTD S/ADR,Pink Current,2.122400,,81,ADRs,South Africa,
SPPSY,SOPRA STERIA GROUP UN/ADR,Pink Limited,0.000000,,0,ADRs,,
SPQS,SPORTSQUEST INC,Pink Current,0.000900,-5.263200,256504,Common Stock,USA,Florida
SPRN,SUPERNOVA ENERGY INC,Pink Limited,0.004400,41.935500,10001,Common Stock,USA,New York
SPRPF,STAR PETE REFNG PCL NVDR,Pink Limited,0.000000,,0,Other Security Type,,
SPRQF,SPARQ SYS INC,OTCQX International,0.129500,,0,Foreign Ordinary Shares,Canada,Ontario
SPRRY,SUPER RETAIL GRP UNSP/ADR,Pink Current,0.000000,,0,ADRs,,
SPRS,SURGE COMPONENTS INC,Pink Current,3.100000,,10,Common Stock,USA,New York
SPRV,SUPURVA HEALTHCARE GRP,Pink Current,0.000100,,0,Common Stock,USA,New York
SPSAF,SOPRA SA ORD,Pink Limited,213.640000,,0,Foreign Ordinary Shares,,
SPSDF,STREAMPLAY STUDIO LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,New South Wales
SPSTF,SINGAPORE POST LTD,Pink Current,0.336400,,0,Foreign Ordinary Shares,Singapore,
SPSTY,SINGAPORE POST UNSP/ADR,Pink Current,6.590000,,7,ADRs,Singapore,
SPTJF,SINOPEC SHANGHAI PETRCHEM,Pink Current,0.151000,,0,Foreign Ordinary Shares,China,
SPTTY,SPLITIT LTD SP/ADR,OTCQB,0.000000,,0,ADRs,USA,Georgia
SPTY,SPECIFICITY INC,OTCQB,0.400000,,0,Common Stock,USA,Florida
SPVNF,SPECTRA7 MICROSYSTEMS INC,OTCQB,0.590800,-10.620300,15083,Foreign Ordinary Shares,Canada,Ontario
SPXCF,SINGAPORE EXCHANGE LTD,Pink Current,6.872000,,0,Foreign Ordinary Shares,Singapore,
SPXCY,SINGAPORE EXCH UNSP/ADR,Pink Current,104.340000,1.537600,3018,ADRs,Singapore,
SPXSF,SPIRAX SARCO ORD NEW,Pink Current,126.650000,-5.555600,101,Foreign Ordinary Shares,United Kingdom,England
SPXSY,SPIRAX SARCO ENG UNSP/ADR,Pink Current,64.888500,,106,ADRs,United Kingdom,England
SPXXF,SPAREBANKEN NORD PRIM CER,Pink Limited,8.000000,,0,Foreign Ordinary Shares,,
SPYR,SPYR INC,Pink Current,0.001500,-21.052600,12599,Common Stock,USA,Texas
SPZI,SPOOZ INC,Pink Current,0.000100,-50.000000,4400555,Common Stock,USA,Florida
SQCF,SUSQUEHANNA CMMTY FNCL,Pink Current,13.350000,,0,Common Stock,USA,Pennsylvania
SQIDF,SQI DIAGNOSTICS INC ORD,Pink Current,0.014900,,0,Foreign Ordinary Shares,Canada,Ontario
SQNNY,SQUARE ENIX HLDGS U/ADR,Pink Limited,22.200000,0.771700,474,ADRs,Japan,
SQNXF,SQUARE ENIX CO LTD ORD,Pink Limited,45.000000,1.925300,100,Foreign Ordinary Shares,Japan,
SQZB,SQZ BIOTECHNOLOGIES CO,Pink Current,0.136000,-15.053100,436874,Common Stock,USA,Massachusetts
SQZZF,SERICA ENERGY PLC,Pink Current,2.750000,,5,Foreign Ordinary Shares,United Kingdom,
SRAFF,SANDFIRE RES AMER INC,OTCQB,0.088000,-2.222200,8098,Foreign Ordinary Shares,Canada,British Columbia
SRAIF,STADLER RAIL AG,Pink Limited,40.450000,,0,Foreign Ordinary Shares,Switzerland,
SRAMF,SISRAM MED LTD,Pink Current,0.380000,,0,Foreign Ordinary Shares,,
SRAWY,SRISAWAD CORP PUB CO ADR,Pink Limited,17.300000,,0,ADRs,Thailand,
SRBCF,SIRONA BIOCHEM CORP ORD,Pink Current,0.090300,-7.507900,902,Foreign Ordinary Shares,Canada,British Columbia
SRBEF,SES IMAGOTAG,Pink Limited,100.250000,,0,Foreign Ordinary Shares,France,
SRBIF,SERABI GOLD PLC,Pink Current,0.330000,,0,Foreign Ordinary Shares,United Kingdom,
SRBT,SHANRONG BIOTECHNOLOGY CP,Pink Current,0.187500,,0,Common Stock,USA,California
SRBZF,STRATEC BIOMED SYS AG NEW,Pink Current,72.955100,,0,Foreign Ordinary Shares,Germany,
SRCAF,STRIA LITHIUM INC,Pink Current,0.160000,12.280700,46000,Foreign Ordinary Shares,Canada,Ontario
SRCGF,SPRUCE RIDGE RES LTD CDW,Pink Current,0.008800,,0,Foreign Ordinary Shares,Canada,Ontario
SRCH,SEARCHLIGHT MINERALS CORP,Pink Limited,0.004100,-9.890100,10000,Common Stock,USA,Florida
SRCO,SPARTA COMML SVCS INC,Pink Current,0.169500,11.147500,16500,Common Stock,USA,New York
SRCRF,SCORPIO GOLD CORP,Pink Current,0.030000,0.000000,20000,Foreign Ordinary Shares,Canada,British Columbia
SRCU,SPIRE INC CORP UNIT 3/24,Pink Current,46.510000,-0.513400,300,Units,USA,Missouri
SREDF,STORE BRAND ASA NK ORD,Pink Limited,7.550000,,0,Foreign Ordinary Shares,Norway,
SREDY,STOREBRAND ASA UNSP/ADR,Pink Limited,15.190000,,0,ADRs,Norway,
SREMF,SUNRISE ENERGY METALS LTD,OTCQX International,0.780000,-4.738600,4338,Foreign Ordinary Shares,Australia,Victoria
SRGAQ,SURGALIGN HOLDINGS INC,Pink Current,0.072000,-4.000000,534585,Common Stock,USA,Illinois
SRGBF,SURUGA BANK LTD ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
SRGGF,SRG GLOBAL LTD,Pink Limited,0.480000,,0,Foreign Ordinary Shares,,
SRGHY,SHOPRITE HLDGS LTD S/ADR,Pink Current,11.910000,-1.113400,6895,ADRs,South Africa,
SRGMF,SRG MNG INC,Pink Current,0.519200,,0,Foreign Ordinary Shares,,
SRGPF,SRI TRANG AGRO NVDR,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Thailand,
SRGXF,SURGE COPPER CORP,OTCQX International,0.075000,-1.315800,10000,Foreign Ordinary Shares,Canada,British Columbia
SRGZ,STAR GOLD CORP,OTCQB,0.021000,,0,Common Stock,USA,Idaho
SRHBF,STARHUB LTD ORD,Pink Current,0.951850,,0,Foreign Ordinary Shares,Singapore,
SRHBY,STARHUB LTD UNSP/ADR,Pink Current,7.330000,,0,ADRs,Singapore,
SRHGF,SHOPRITE HLDGS LTD ORD,Pink Current,10.460000,,0,Foreign Ordinary Shares,South Africa,
SRHYY,SYRAH RES LTD SPNS/ADR,Pink Current,0.656800,5.935500,2822,ADRs,Australia,Victoria
SRISF,SRISAWAD CORP PCL,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Thailand,
SRKZF,SKY GOLD CORP,Pink Current,0.067300,-3.450300,1200,Foreign Ordinary Shares,Canada,British Columbia
SRLY,STHN REALTY CO CAL,Pink Limited,23.270000,,0,Common Stock,USA,California
SRLZF,SALAZAR RESOURCES LTD ORD,OTCQB,0.060950,,0,Foreign Ordinary Shares,Canada,British Columbia
SRMGF,SPAREBANK 1 SMN PRIM CAP,Pink Limited,11.500000,,0,Foreign Ordinary Shares,,
SRMMF,SARAMA RES LTD,Pink Current,0.060000,-7.692300,933,Foreign Ordinary Shares,Australia,Western Australia
SRMX,SADDLE RANCH MEDIA INC,Pink Current,0.000400,0.000000,46131872,Common Stock,USA,California
SRNAF,SIRNAOMICS LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
SRNEQ,SORRENTO THERAPEUTICS INC,Pink Current,0.355000,-5.333300,903299,Common Stock,USA,California
SRNN,STHN BANC CO INC,Pink Current,12.670000,,0,Common Stock,USA,Alabama
SRNW,STRATOS RENEWABLE CORP,Pink Current,0.167900,7.974300,88780,Common Stock,USA,Nevada
SROMF,SER COMM CORP ORD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
SROYF,SAILFISH ROYALTY CORP,OTCQX International,0.655100,4.498300,13250,Foreign Ordinary Shares,British Virgin Islands,
SRPIF,STARTS PROCEED INVT CORP,Pink Limited,0.000000,,0,Foreign Ordinary Shares,,
SRRE,SUNRISE RL EST GROUP INC,Pink Current,0.301000,,0,Common Stock,China,
SRRLF,SIRIUS REAL EST LTD ORD,Pink Current,1.099000,,0,Foreign Ordinary Shares,United Kingdom,
SRRTF,SLATE GROCERY RT UN CL U,Pink Current,9.890000,-0.040400,1794,Units,Canada,Ontario
SRSG,SPIRITS TIME INTL INC,Pink Current,0.600000,,4,Common Stock,USA,Utah
SRSLF,SORRENTO RES LTD,OTCQB,0.000000,,0,Common Stock,Canada,British Columbia
SRSSF,S2 RES LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
SRTOY,SARTORIUS ST BT UNSP/ADR,Pink Limited,25.010000,0.826400,816,ADRs,France,
SRTSF,SARANTIS SA,Pink Limited,6.310000,,0,Foreign Ordinary Shares,Greece,
SRTTY,ZOZO INC  UNSP/ADR,Pink Limited,4.000000,-0.990100,33530,ADRs,Japan,
SRUUF,SPROTT PHYSICL URNIUM UT,OTCQX International,12.270000,1.488800,165716,Units,Canada,Ontario
SRXXF,SPARX ASSET MGMT CO,Pink Limited,9.965000,,0,Foreign Ordinary Shares,Japan,
SSAAF,SSAB SWEDISH STEEL A,Pink Limited,7.260000,1.114200,1013,Foreign Ordinary Shares,Sweden,
SSAAY,SSAB SWEDISH STL UNSP/ADR,Pink Limited,3.420000,,75,ADRs,Sweden,
SSBP,SSB BANCORP INC,OTCQX U.S.,7.250000,,0,Common Stock,USA,Pennsylvania
SSCC,SPIRITS CAP CORP,Pink Current,2.000000,,1,Common Stock,USA,California
SSDIY,SAMSUNG SDI CO S/144A GDR,Pink Limited,0.000000,,0,ADRs,,
SSDOF,SHISEIDO CO LTD ORD,Pink Current,49.050000,,0,Foreign Ordinary Shares,Japan,
SSDOY,SHISEIDO CO LTD S/ADR,Pink Current,44.700000,0.607700,18652,ADRs,Japan,
SSEBF,SILVER SPRUCE RES INC NEW,OTCQB,0.010000,0.000000,5012,Foreign Ordinary Shares,Canada,Nova Scotia
SSECF,SCOUT SEC LTD,Pink Current,0.024000,20.000000,39000,Foreign Ordinary Shares,,
SSEHW,SENESTECH INC WTS,Pink Current,0.000300,-25.000000,670,Warrants,USA,Arizona
SSET,STARSTREAM ENTMT INC,Pink Current,0.003900,,0,Common Stock,USA,Florida
SSEZF,SSE PLC ORD,Pink Current,22.500000,,14,Foreign Ordinary Shares,United Kingdom,
SSEZY,SSE PLC S/ADR,Pink Current,22.250000,0.135000,22398,ADRs,United Kingdom,
SSGLF,SSH GROUP LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,Australia,Western Australia
SSHLF,SUNAC SVCS HLDGS LTD,Pink Current,0.365800,,0,Common Stock,,
SSHLY,SUNAC SVCS HLDGS UNSP/ADR,Pink Current,1.060000,,0,ADRs,,
SSHPF,VOW ASA,Pink Limited,1.200000,,0,Foreign Ordinary Shares,Norway,
SSHT,SSHT S&T GROUP LTD,Pink Current,1.000000,,0,Common Stock,New Zealand,
SSII,SS INNOVATIONS INTL INC,Pink Current,15.000000,-0.662300,1938,Common Stock,USA,Florida
SSILF,SA SA INTL HLDGS LTD ORD,Pink Current,0.235800,,0,Foreign Ordinary Shares,China,Hong Kong
SSLLF,SILTRONIC AG ORD,Pink Limited,76.747600,,0,Foreign Ordinary Shares,,
SSLRF,SOSILA LOGISTICS REIT INC,Pink Limited,0.000000,,0,Foreign Ordinary Shares,Japan,
SSLZY,SANTOS LTD SP/ADR,Pink Current,4.990000,-1.529400,66324,ADRs,Australia,South Australia
SSMFF,SFC ENERGY AG,Pink Current,39.100000,,100,Foreign Ordinary Shares,,
SSMMF,SAMSUNG LIFE INS CO ORD,Pink Limited,0.000000,,0,Foreign Ordinary Shares,South Korea,
SSMTF,SENSIBLE MEATS INC,Pink Current,0.000000,,0,Foreign Ordinary Shares,Canada,Alberta
SSMXF,SYSMEX CORP,Pink Limited,71.330000,,0,Foreign Ordinary Shares,Japan,
SSMXY,SYSMEX CORP UNSP/ASDR,Pink Limited,33.840000,-0.029500,23028,ADRs,Japan,
SSNEF,SANSIN ELECTRONICS CO LTD,Pink Limited,13.950000,,0,Foreign Ordinary Shares,,
SSNGY,SAMSUNG EL PFD S/GDR 144A,Pink Limited,0.000000,,0,New York Registry Shs,South Korea,
SSNHZ,SAMSUNG ELEC 144A S/GDR,Pink Limited,0.000000,,0,New York Registry Shs,South Korea,
SSNLF,SAMSUNG ELECT LTD,Pink Limited,40.599900,,250,Foreign Ordinary Shares,South Korea,
SSOF,SIXTY SIX OILFIELD SER,Pink Limited,0.001000,,0,Common Stock,USA,Florida
SSOK,SUNSTOCK INC,OTCQB,1.100000,10.000000,105,Common Stock,USA,California
SSPFF,SIRIUSPOINT LTD WT 26,Pink Current,0.000000,,0,Warrants,Bermuda,
SSPPF,SSP GROUP PLC ORD NEW,Pink Current,3.150000,,0,Foreign Ordinary Shares,United Kingdom,England
SSREF,SWISS RE LTD ORD,Pink Limited,97.805363,,8,Foreign Ordinary Shares,Switzerland,
SSREY,SWISS RE LTD S/ADR,Pink Limited,25.120000,0.480000,33252,ADRs,Switzerland,
SSRGF,SSR MNG INC CDI,Pink Current,13.550000,,0,Other Security Type,USA,Colorado
SSRSF,SILVER SANDS RESOURCES CP,OTCQB,0.009500,,0,Foreign Ordinary Shares,Canada,British Columbia
SSRT,STREETEX CORP,Pink Current,2.000000,,0,Common Stock,,
SSSAF,SHURGARD SELF STORAGE LTD,Pink Limited,47.050000,,0,Foreign Ordinary Shares,,
SSSGY,SARTORIUS AG UNSP/ADR,Pink Limited,55.275000,,0,ADRs,,
SSST,SMARTSTOP SELF STRGE T,Pink Current,0.000000,,0,Common Stock,USA,California
SSTC,SENSASURE TECHNOLGIES INC,OTCQB,0.750000,,0,Common Stock,USA,Nevada
SSTT,SSTARTRADE TECH INC,Pink Current,0.017100,,0,Common Stock,USA,Nevada
SSTVF,STRAITS TRADING CO,Pink Current,0.000000,,0,Foreign Ordinary Shares,Singapore,
SSUMF,SUMITOMO CORP,Pink Current,20.943500,1.367300,22908,Foreign Ordinary Shares,Japan,
SSUMY,SUMITOMO CORP S/ADR,Pink Current,21.030000,0.000000,17437,ADRs,Japan,
SSVFF,STHN SILVER EXPL CORP,OTCQX International,0.127900,2.896200,89635,Foreign Ordinary Shares,Canada,British Columbia
SSVRF,SUMMA SILVER CORP,OTCQX International,0.355000,-1.059100,39018,Foreign Ordinary Shares,Canada,British Columbia
SSYRF,SASSY GOLD CORP,OTCQB,0.067700,-0.660300,3000,Foreign Ordinary Shares,Canada,British Columbia
STAB,STATERA BIOPHARMA INC,Pink Limited,0.031950,5.445500,198886,Common Stock,USA,Colorado
STAEF,STANLEY ELECTRIC CO ORD,Pink Limited,16.790000,,0,Foreign Ordinary Shares,Japan,
STAEY,STANLEY ELECTRIC UNSP/ADR,Pink Limited,10.100000,,0,ADRs,Japan,
STAL,STAR ALLIANCE INTL CORP,Pink Current,0.011000,3.286400,210020,Common Stock,USA,California
STAOF,SING TAO NEWS CORP LTD,Pink Current,0.042000,,0,Foreign Ordinary Shares,,
STBBF,STRABAG SE VILLACH,Pink Current,42.000000,,0,Foreign Ordinary Shares,,
STBFF,SUNTORY BEV&FOOD ORD,Pink Limited,38.955000,,0,Foreign Ordinary Shares,Japan,
STBFY,SUNTORY BEV&FOOD UNSP/ADR,Pink Limited,17.830000,-0.000600,35448,ADRs,Japan,
STBGY,SCANDINAVIAN TOB GP U/ADR,Pink Limited,7.130000,,0,ADRs,,
STBI,STURGIS BANCORP INC,OTCQX U.S. Premier,19.950000,,0,Common Stock,USA,Michigan
STBK,STUDIO FINL HLDGS INC,Pink Current,11.480000,,0,Common Stock,USA,Tennessee
STBMF,ST. BARBARA LTD ORD NEW,Pink Current,0.240000,,0,Foreign Ordinary Shares,Australia,Western Australia
STBMY,ST BARBARA LTD S/ADR,Pink Current,1.130000,,3,ADRs,Australia,Western Australia
STCB,STARCO BRANDS INC CL A,OTCQB,0.142200,23.544700,11530,Common Stock,USA,California
STCGF,STACK CAP GROUP INC,Pink Current,4.900000,,0,Foreign Ordinary Shares,,
STCPF,SELLA CAPITAL RL EST REIT,Pink Limited,0.000000,,0,Other Security Type,,
STCXF,SPARX TECHNOLOGY INC,OTCQB,0.007000,,0,Foreign Ordinary Shares,Canada,British Columbia
STEAF,STREAM MEDIA CORP,Pink Limited,2.180000,,0,Foreign Ordinary Shares,Japan,
STECF,SCATEC ASA,Pink Limited,13.300000,,0,Foreign Ordinary Shares,,
STEEF,STEER TECHNOLOGIES INC,OTCQX International,0.121000,-10.767000,14054,Foreign Ordinary Shares,Canada,Ontario
STEIF,SINTANA ENERGY INC WTS,Pink Current,0.000000,,0,Warrants,Canada,Ontario
STEK,STEMTECH CORP,OTCQB,0.053500,-0.557600,490067,Common Stock,USA,Florida
STETW,ST ENERGY TRANSITON I WTS,Pink Current,0.002100,,0,Warrants,,
STEV,STEVIA CORP,Pink Limited,0.002500,-3.846200,33700,Common Stock,USA,New York
STGAF,AFENTRA PLC,Pink Current,0.280000,,0,Foreign Ordinary Shares,United Kingdom,
STGBS,STARTENGINE BANKSYLAUGH,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
STGC,STARTENGINE CROWDFUNDING,Pink Current,11.000000,,0,Common Stock,USA,California
STGDF,COPPER RD RES INC,Pink Current,0.103900,,0,Foreign Ordinary Shares,,
STGES,STARTENGINE WINE 2020CHBL,Pink Current,0.000000,,0,Other Security Type,,
STGPF,SCENTRE GROUP STAPLED,Pink Current,1.650000,-1.785700,134,Foreign Ordinary Shares,Australia,
STGRF,STRAKER TRANSLATIONS LTD,Pink Current,0.000000,,0,Foreign Ordinary Shares,,
STGSF,STATE GAS LTD,Pink Current,0.199500,,0,Foreign Ordinary Shares,,
STGXF,SMARTGROUP CORP LTD,Pink Current,4.800000,,0,Foreign Ordinary Shares,,
STGYF,STINGRAY GRP INC SUB VTG,Pink Current,3.930000,,0,Foreign Ordinary Shares,,
STGZ,STARGAZE ENTMT GRP INC,Pink Current,0.005500,-6.779700,180178,Common Stock,USA,New York
